source_id,ra,dec,parallax,parallax_error,parallax_over_error,pmra,pmdec,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,radial_velocity,radial_velocity_error,l,b,distance_pc,distance_ly,x_pc,y_pc,z_pc,x_au,y_au,z_au,bp_rp
3131481481815810432,95.94195512368916,4.592916588857125,24.077737858403946,0.26907206,89.484344,-15.12705479523776,7.701184954047805,4.362506,4.4619517,4.1873016,12.39638,0.9200014,205.67482597307898,-4.033123489929758,41.532140846485966,135.45956929926476,-4.285637553858843,41.17634823570492,3.325714963923233,-883976.1986330088,8493231.480626117,685977.9518449226,0.2746501
3345317492480532352,91.89305773198312,14.768382155407096,5.40335238042691,0.20646892,26.170294,7.916058503316693,-20.936255822602313,4.3757653,4.292722,4.525622,,,194.8065389909481,-2.72123997875731,185.07029147726834,603.6178598705993,-5.911658174075923,178.85867760032835,47.176673602276644,-1219367.0264140845,36892250.43664827,9730887.428298913,-0.23289967
3029166186781118336,115.0967001776586,-15.264042654561065,4.691481310896201,0.104365,44.952633,-2.17079679577952,-27.677871971690877,4.3859286,5.2266307,3.50245,0.32085964,0.14556836,232.09001649601208,3.551235595582075,213.15229321652626,695.2089934632934,-87.21862558073032,186.21974653695872,-56.116106912215535,-17990132.88499598,38410579.892814964,-11574777.905723397,1.7241807
3344466195602497536,92.98499231311342,14.208678690697223,4.523465802386487,0.17356877,26.06152,1.0056481798040116,-19.928874807974303,4.3984027,4.3193116,4.54867,,,195.80752690143677,-2.064942499543679,221.0694285502105,721.0312053822245,-11.159878753864316,214.0157436079091,54.26242561542375,-2301890.226149345,44143915.83623111,11192428.69265481,-0.2293582
882055857328202112,116.87625619458441,33.4155709365502,5.554739352578901,0.13927594,39.882977,-17.479936141132917,-28.333610141951237,4.415376,5.4101744,3.4320712,-13.838209,0.22608866,186.76357817846002,25.533684225018618,180.0264488622188,587.1670645510584,-67.93080969325344,134.03657835482426,99.14193384885695,-14011735.28280184,27647028.831261627,20449491.751799315,1.9781032
3101299681479856128,105.4848645988367,-5.722032644277467,3.6784878079862944,0.11117055,33.088688,-15.026298397776438,6.859504193530943,4.417954,5.4495606,3.4161255,1.3070662,0.3344621,219.2194381155126,-0.2807150381266435,271.85083985569264,886.6578252397328,-72.2181304596908,260.67754865545584,-27.10417661791251,-14896058.668950815,53768604.00197316,-5590637.731883461,2.033435
3324424744330466304,98.22594198368961,7.332948162884764,1.2158885929765342,0.111068234,10.947222,-1.6979409673625678,-4.8453154735858295,4.4379134,4.468698,4.3618374,11.075481,0.17042628,204.29683997134518,-0.7510461702888661,822.4437713918904,2682.449707020934,-116.7104178473439,807.3247115315794,104.9725946029089,-24073251.69546133,166522675.0030672,21652151.861085653,0.10686064
3237714611660197632,82.69608787459276,5.94797291098625,10.142818408561459,0.18506,54.808273,9.365506611547488,-38.783349109539635,4.442832,4.19593,4.4005456,,,198.0245611247661,-14.943980512556047,98.59192580593864,321.56348153161724,12.466742460486158,97.2654552418683,10.216622883308254,2571450.21506414,20062440.255965646,2107329.737000738,-0.2046156
3363781591243895040,110.486637288396,20.443552830396566,7.681236482047807,0.112528026,68.26065,-60.473886635444735,-23.693006584303614,4.4577756,5.3414,3.5339606,4.57108,0.1408923,197.62739139791466,15.661462924363814,130.1873731315458,424.6139287109245,-42.69436059812867,114.27249321014564,45.47242011974414,-8806344.006067054,23570393.64312701,9379359.914349522,1.8074396
3224479171721217280,84.79643988939736,4.121470907332876,1.9760860069837427,0.15077141,13.1065035,-0.21003936118291774,0.4360063979559685,4.466577,4.431145,4.5073137,,,200.7341016846554,-14.032180060568352,506.0508482251638,1650.5152045372652,45.777317641062865,502.66199932441293,36.37049098075126,9442249.54243421,103681479.77422217,7501952.266269409,-0.07616854
650828355848334080,126.68299510475792,12.654147928033563,3.557497838975876,0.13062367,27.234713,-18.617252351937793,-103.77144099512759,4.4691615,5.774061,3.3357575,-8.391934,0.5264231,211.95257621411065,26.784954947734153,281.0964462280257,916.8129251594794,-163.8445764465801,219.9505694884657,61.57851762397112,-33795369.77490602,45368061.5451279,12701480.991475986,2.4383037
3232279416447924864,73.34502860953593,2.508153842174132,5.329340283840683,0.1466993,36.32833,30.929473753542993,-15.894570278251269,4.4789944,5.5942574,3.4536512,12.017937,0.27507848,196.0786254383067,-24.71291632837981,187.64048582751266,612.0007029555821,53.72768421693905,179.59638111147433,8.211440916910535,11082130.361836197,37044412.70826032,1693731.2677070138,2.1406062
3164322073068316800,115.51340060203538,14.208461835326624,2.7257722973450464,0.123570204,22.058493,-1.7617557649805922,-9.981418607104116,4.508947,5.830436,3.363905,-15.531686,0.29009137,205.60526012074942,17.512844493674173,366.86850217606906,1196.5636319573798,-153.1844796896546,320.96472803897245,90.0480784136489,-31596566.98539755,66203727.361801416,18573749.424664076,2.4665313
3431061738543669888,88.33188082932026,27.61221929723723,8.168458126322724,0.115689866,70.606514,4.276540521400666,-9.59502706073252,4.5289407,4.5338464,4.5171275,-26.786928,8.390189,182.00813489659143,0.7745793660676336,122.42212477989159,399.2871052971032,3.157825043469104,108.43285470329089,56.74082126223758,651348.1699730963,22365881.739400484,11703634.48993611,0.016718864
3222908175762554496,85.61905824956831,1.4745655288462125,10.674374374826312,0.11485348,92.93906,-54.590239163165705,-14.370656471290198,4.5347657,5.1480517,3.790237,87.34089,0.13059282,203.5351649480857,-14.593235878470674,93.68230538722055,305.55045995874303,7.153775614537096,93.37765338190717,2.41074387061482,1475572.139300025,19260523.559554327,497251.61678805493,1.3578148
3006953165675574272,97.20443082022794,-7.033072532821691,4.720897938485653,0.11333921,41.652824,-6.517724939533211,-2.9556759315086594,4.539529,4.5008135,4.5559583,,,216.66137338903403,-8.213977563370962,211.82410910598404,690.8770412957133,-26.364968658023557,208.57050161718755,-25.936219488584392,-5438165.14544331,43020754.05339188,-5349729.281186279,-0.055144787
